age,education-num,hours-per-week,gender,class
34,9,42,Male,<=50K
43,13,50,Male,>50K
35,9,30,Female,<=50K
36,9,20,Male,<=50K
38,9,48,Male,>50K
35,9,40,Male,<=50K
49,10,40,Male,>50K
63,4,44,Male,>50K
59,14,10,Female,<=50K
58,13,50,Male,<=50K
28,13,40,Male,<=50K
33,10,72,Male,<=50K
42,13,50,Female,>50K
49,10,40,Male,>50K
27,11,40,Male,<=50K
46,13,60,Male,<=50K
41,9,40,Male,<=50K
40,9,55,Male,<=50K
26,13,40,Female,<=50K
39,13,40,Male,<=50K
22,9,36,Female,<=50K
28,10,45,Female,<=50K
31,9,70,Male,<=50K
37,5,40,Male,<=50K
39,14,35,Female,<=50K
40,9,40,Male,>50K
20,10,40,Male,<=50K
25,13,40,Female,<=50K
40,9,60,Male,<=50K
46,2,40,Male,<=50K
52,10,60,Male,>50K
54,9,40,Male,>50K
23,10,40,Male,<=50K
31,9,40,Female,<=50K
43,13,40,Male,<=50K
25,9,52,Male,<=50K
19,10,15,Female,<=50K
32,10,35,Male,>50K
18,8,4,Male,<=50K
44,9,40,Male,<=50K
31,10,40,Male,>50K
47,9,40,Male,>50K
18,6,30,Female,<=50K
40,13,45,Female,>50K
56,9,40,Male,<=50K
32,9,40,Male,<=50K
43,10,32,Male,<=50K
33,13,40,Female,<=50K
19,10,35,Male,<=50K
50,10,40,Female,<=50K
41,6,60,Male,<=50K
29,6,40,Male,<=50K
29,7,40,Female,<=50K
20,10,40,Female,<=50K
36,9,50,Male,<=50K
43,9,42,Male,>50K
46,9,60,Male,>50K
39,14,50,Female,<=50K
21,10,35,Male,<=50K
23,11,40,Male,<=50K
28,9,40,Male,<=50K
35,9,40,Male,<=50K
38,9,45,Male,>50K
17,7,20,Male,<=50K
25,8,40,Male,<=50K
48,6,40,Male,<=50K
48,9,40,Male,<=50K
72,6,12,Male,<=50K
27,10,25,Male,<=50K
40,13,40,Male,<=50K
25,9,60,Male,<=50K
48,11,40,Female,<=50K
52,9,36,Male,>50K
56,10,50,Male,<=50K
26,13,60,Male,<=50K
45,15,43,Male,>50K
60,9,40,Male,<=50K
46,9,42,Male,<=50K
30,4,35,Male,<=50K
26,6,55,Male,<=50K
71,9,50,Male,<=50K
31,11,40,Female,<=50K
28,10,48,Male,<=50K
35,12,45,Male,<=50K
49,8,35,Male,<=50K
65,13,40,Female,<=50K
24,11,40,Female,<=50K
50,9,40,Female,<=50K
27,13,25,Female,<=50K
68,16,40,Female,<=50K
20,10,40,Male,<=50K
49,10,43,Female,<=50K
38,10,40,Female,<=50K
52,10,40,Female,>50K
50,14,40,Female,>50K
31,13,40,Male,>50K
59,14,50,Male,>50K
39,10,45,Female,>50K
70,13,20,Male,<=50K
29,3,40,Male,<=50K
41,9,30,Female,<=50K
61,3,56,Male,<=50K
52,10,40,Male,<=50K
54,10,40,Male,>50K
38,11,45,Male,>50K
26,13,60,Male,<=50K
44,10,40,Male,<=50K
28,14,40,Female,>50K
32,13,48,Male,>50K
28,13,55,Male,<=50K
17,6,30,Male,<=50K
46,13,50,Male,>50K
47,9,52,Male,<=50K
22,9,35,Male,<=50K
35,9,42,Male,<=50K
24,13,35,Male,<=50K
51,13,40,Male,<=50K
50,9,50,Male,>50K
47,13,40,Male,<=50K
33,3,59,Male,<=50K
39,6,40,Male,<=50K
23,11,15,Female,<=50K
18,7,6,Female,<=50K
37,3,45,Male,<=50K
24,13,40,Female,<=50K
43,10,40,Female,<=50K
49,11,40,Female,<=50K
33,14,40,Male,<=50K
38,9,50,Male,<=50K
34,13,45,Male,<=50K
51,6,40,Female,<=50K
45,10,55,Male,>50K
25,9,50,Male,<=50K
36,9,20,Female,<=50K
43,9,40,Male,<=50K
62,9,40,Male,<=50K
32,9,45,Male,<=50K
21,9,40,Male,<=50K
19,9,40,Male,<=50K
63,14,50,Male,>50K
43,10,84,Male,<=50K
20,11,20,Female,<=50K
52,9,40,Male,<=50K
44,10,40,Female,<=50K
40,9,40,Male,<=50K
55,10,35,Male,<=50K
42,10,40,Male,>50K
35,13,40,Male,>50K
64,4,25,Male,<=50K
46,12,40,Male,>50K
55,4,30,Female,<=50K
41,13,55,Male,>50K
36,13,60,Male,<=50K
56,9,40,Male,<=50K
77,16,40,Male,<=50K
38,10,12,Male,<=50K
22,11,40,Male,<=50K
45,10,35,Female,<=50K
31,9,40,Male,<=50K
71,9,40,Female,<=50K
42,11,40,Male,<=50K
29,4,55,Female,<=50K
18,10,40,Male,<=50K
30,14,50,Male,<=50K
26,13,55,Male,<=50K
23,9,40,Male,<=50K
18,10,30,Female,<=50K
29,9,40,Male,<=50K
43,12,45,Male,>50K
33,3,35,Male,<=50K
81,10,25,Male,<=50K
60,10,40,Male,>50K
21,10,40,Female,<=50K
19,7,40,Male,<=50K
50,9,58,Male,<=50K
47,9,28,Female,<=50K
32,10,48,Male,<=50K
51,9,40,Male,<=50K
35,10,40,Male,<=50K
50,6,40,Male,<=50K
18,9,25,Male,<=50K
44,9,40,Male,>50K
23,10,40,Male,<=50K
24,13,30,Female,<=50K
21,10,50,Male,<=50K
65,7,15,Female,<=50K
22,10,20,Male,<=50K
19,10,60,Male,<=50K
26,9,32,Female,<=50K
43,10,55,Male,<=50K
45,12,40,Male,<=50K
23,13,40,Male,<=50K
43,3,40,Male,<=50K
47,6,45,Male,<=50K
60,14,40,Male,<=50K
45,9,45,Male,>50K
31,13,47,Male,<=50K
37,10,40,Male,<=50K
17,7,5,Male,<=50K
45,9,40,Female,<=50K
32,9,40,Male,<=50K
34,9,40,Male,<=50K
19,10,15,Female,<=50K
46,15,65,Male,>50K
27,9,40,Female,<=50K
37,9,40,Female,<=50K
26,10,52,Male,>50K
55,10,36,Male,<=50K
50,14,40,Female,<=50K
41,10,40,Male,<=50K
27,13,45,Male,>50K
22,10,15,Male,<=50K
25,10,38,Male,<=50K
38,13,70,Female,<=50K
18,7,8,Female,<=50K
47,10,55,Male,>50K
59,9,40,Male,>50K
50,14,55,Male,<=50K
68,9,45,Male,<=50K
18,9,15,Male,<=50K
19,9,44,Male,<=50K
23,12,25,Female,<=50K
31,10,40,Male,<=50K
29,12,40,Male,<=50K
54,9,40,Female,<=50K
23,11,40,Female,<=50K
60,13,40,Female,<=50K
30,14,20,Male,<=50K
51,9,30,Female,<=50K
27,12,60,Female,<=50K
23,10,15,Male,<=50K
63,10,40,Female,<=50K
43,13,40,Male,<=50K
33,9,40,Male,<=50K
44,9,38,Female,<=50K
32,9,40,Female,>50K
44,13,40,Male,>50K
37,10,45,Male,<=50K
22,10,40,Male,<=50K
51,13,50,Male,<=50K
36,14,40,Male,>50K
31,13,36,Female,<=50K
44,9,40,Female,<=50K
27,10,60,Female,<=50K
35,15,80,Male,>50K
29,10,42,Male,<=50K
18,6,40,Male,<=50K
31,9,45,Male,<=50K
35,13,40,Female,<=50K
18,6,25,Male,<=50K
36,13,50,Male,>50K
32,11,40,Male,<=50K
49,6,40,Female,<=50K
36,13,40,Male,>50K
43,13,40,Male,>50K
40,9,84,Male,<=50K
34,9,40,Female,<=50K
21,10,40,Female,<=50K
31,14,45,Male,<=50K
67,12,4,Female,>50K
73,9,20,Female,>50K
25,13,55,Male,<=50K
27,9,35,Male,<=50K
57,9,40,Male,<=50K
46,14,65,Female,>50K
23,9,40,Male,<=50K
35,9,40,Female,<=50K
51,9,42,Male,<=50K
49,13,40,Male,>50K
36,10,35,Male,<=50K
28,12,60,Male,<=50K
51,14,50,Female,>50K
45,9,84,Male,<=50K
37,13,40,Male,>50K
49,9,38,Female,<=50K
41,13,60,Male,>50K
25,9,40,Male,<=50K
54,9,41,Male,<=50K
51,10,50,Male,>50K
38,11,70,Male,<=50K
29,9,55,Female,<=50K
39,15,55,Male,>50K
38,5,40,Male,>50K
34,13,50,Male,>50K
38,10,58,Male,<=50K
26,10,40,Female,<=50K
27,9,40,Male,<=50K
41,10,40,Male,>50K
31,9,40,Male,>50K
36,9,40,Female,>50K
21,9,43,Female,<=50K
56,6,60,Male,<=50K
26,12,50,Female,>50K
28,13,40,Male,<=50K
56,13,50,Female,>50K
61,9,40,Male,>50K
27,13,40,Female,<=50K
45,13,48,Male,<=50K
62,13,1,Male,>50K
48,11,43,Male,>50K
44,13,60,Male,<=50K
42,14,40,Male,>50K
31,9,40,Female,<=50K
44,14,40,Male,>50K
40,12,40,Male,<=50K
27,13,55,Male,>50K
69,13,40,Male,<=50K
20,10,8,Male,<=50K
26,10,20,Female,<=50K
41,15,50,Male,>50K
47,10,48,Female,<=50K
25,10,34,Female,<=50K
18,9,40,Male,<=50K
25,14,40,Female,<=50K
33,11,25,Male,<=50K
37,9,40,Male,<=50K
42,14,35,Male,>50K
59,5,30,Male,<=50K
34,9,40,Female,<=50K
35,9,60,Male,>50K
34,10,40,Female,<=50K
37,10,40,Male,<=50K
27,10,40,Female,>50K
19,5,40,Male,<=50K
32,13,40,Male,<=50K
41,10,4,Male,<=50K
30,7,40,Male,<=50K
20,10,30,Male,<=50K
57,9,60,Male,<=50K
40,13,40,Male,<=50K
54,10,45,Male,>50K
49,9,40,Female,<=50K
39,9,40,Female,<=50K
65,9,35,Female,<=50K
23,12,40,Male,<=50K
34,8,40,Male,<=50K
24,13,40,Female,<=50K
46,11,48,Male,>50K
36,9,38,Female,<=50K
57,14,45,Male,>50K
41,10,65,Male,<=50K
17,6,30,Female,<=50K
31,10,65,Male,>50K
28,9,40,Male,<=50K
37,13,50,Male,>50K
39,14,45,Male,>50K
20,10,15,Male,<=50K
24,10,10,Male,<=50K
72,13,4,Male,<=50K
42,9,45,Male,<=50K
24,10,40,Male,<=50K
48,13,70,Male,>50K
38,10,40,Male,<=50K
52,6,30,Male,>50K
54,14,60,Male,<=50K
51,14,32,Female,>50K
19,10,30,Female,<=50K
20,7,15,Male,<=50K
39,14,24,Female,>50K
63,13,35,Male,<=50K
36,13,45,Female,>50K
69,11,1,Female,<=50K
38,9,40,Male,<=50K
42,11,40,Female,<=50K
56,10,20,Female,>50K
47,11,40,Male,>50K
58,13,40,Female,>50K
46,14,41,Male,<=50K
48,9,40,Male,>50K
25,12,60,Male,<=50K
32,10,40,Male,<=50K
44,10,45,Male,>50K
39,10,40,Female,>50K
33,14,15,Male,<=50K
52,14,45,Male,>50K
31,12,40,Male,>50K
20,10,35,Male,<=50K
55,9,50,Male,>50K
41,9,40,Female,<=50K
52,6,60,Male,<=50K
18,10,45,Male,<=50K
48,9,40,Male,<=50K
34,9,45,Male,>50K
27,13,40,Male,<=50K
26,7,40,Male,<=50K
65,9,25,Male,<=50K
35,10,40,Male,<=50K
28,13,40,Male,>50K
35,9,29,Female,<=50K
69,13,40,Male,<=50K
48,16,60,Male,>50K
39,5,40,Male,<=50K
44,11,40,Female,<=50K
63,13,45,Male,<=50K
64,12,40,Female,>50K
18,7,40,Female,<=50K
47,13,40,Male,>50K
43,7,55,Male,<=50K
39,10,50,Female,>50K
45,9,45,Male,<=50K
58,7,40,Male,<=50K
30,10,60,Male,<=50K
42,9,40,Male,<=50K
24,13,40,Male,<=50K
45,10,40,Male,>50K
47,6,38,Female,<=50K
49,13,50,Male,>50K
57,13,45,Male,>50K
23,14,36,Female,<=50K
38,9,40,Female,<=50K
35,13,40,Female,>50K
18,7,15,Male,<=50K
23,9,40,Female,<=50K
48,9,60,Male,<=50K
22,9,16,Male,<=50K
39,14,40,Male,<=50K
22,10,15,Female,<=50K
23,12,20,Male,<=50K
55,13,72,Female,<=50K
50,10,40,Male,>50K
41,7,40,Male,<=50K
20,10,15,Male,<=50K
33,9,50,Male,>50K
34,10,17,Female,<=50K
49,9,40,Male,<=50K
27,13,50,Female,<=50K
51,9,60,Male,<=50K
48,11,40,Male,<=50K
48,13,50,Male,>50K
40,10,40,Female,<=50K
19,10,30,Male,<=50K
46,9,60,Male,>50K
40,10,40,Male,<=50K
19,9,50,Male,<=50K
35,6,38,Female,<=50K
53,16,40,Male,>50K
40,14,48,Male,>50K
48,10,40,Male,>50K
18,10,30,Male,<=50K
32,14,40,Female,<=50K
35,14,40,Male,>50K
56,9,32,Female,<=50K
52,2,40,Male,<=50K
35,9,31,Female,<=50K
38,9,60,Male,<=50K
59,12,50,Female,<=50K
36,9,40,Female,<=50K
19,10,30,Male,<=50K
42,16,60,Male,>50K
32,13,50,Male,<=50K
59,9,40,Male,<=50K
44,9,60,Male,>50K
21,9,38,Female,<=50K
36,9,35,Female,>50K
37,7,40,Male,<=50K
23,10,25,Male,<=50K
31,9,40,Male,>50K
43,13,40,Male,>50K
47,9,50,Male,>50K
21,10,10,Female,<=50K
31,10,40,Male,<=50K
34,7,25,Male,<=50K
68,9,8,Female,<=50K
46,9,40,Female,<=50K
57,13,40,Female,<=50K
21,11,46,Male,<=50K
21,10,15,Female,<=50K
57,3,40,Male,<=50K
23,10,40,Male,<=50K
52,9,40,Female,<=50K
28,6,35,Female,<=50K
40,10,40,Male,>50K
57,14,14,Male,>50K
45,9,40,Female,<=50K
39,10,45,Male,<=50K
19,7,32,Female,<=50K
69,9,8,Female,<=50K
53,10,40,Male,>50K
28,9,40,Female,<=50K
66,9,15,Male,<=50K
42,13,40,Male,<=50K
31,9,35,Female,<=50K
58,7,15,Male,<=50K
47,9,40,Female,<=50K
24,11,40,Female,<=50K
57,13,37,Male,<=50K
40,10,40,Male,<=50K
43,9,42,Male,>50K
34,3,40,Male,<=50K
32,11,40,Female,>50K
35,15,65,Male,>50K
18,5,40,Female,<=50K
61,10,18,Male,>50K
37,13,40,Female,<=50K
19,10,25,Female,<=50K
37,13,45,Male,<=50K
42,13,40,Male,>50K
59,9,40,Male,<=50K
39,11,40,Female,<=50K
24,10,40,Female,<=50K
29,9,32,Male,<=50K
29,9,40,Male,<=50K
52,9,40,Male,<=50K
17,6,40,Male,<=50K
17,7,24,Female,<=50K
20,9,40,Male,<=50K
32,13,40,Male,>50K
45,10,40,Male,<=50K
57,13,50,Male,>50K
38,6,45,Male,<=50K
28,6,40,Male,<=50K
50,16,55,Male,>50K
24,12,50,Male,<=50K
30,11,40,Female,<=50K
48,13,60,Female,<=50K
66,10,40,Male,<=50K
37,5,25,Female,<=50K
54,9,40,Male,<=50K
34,12,80,Male,<=50K
24,9,40,Male,<=50K
65,6,40,Male,<=50K
37,13,40,Male,<=50K
55,9,70,Male,<=50K
29,9,56,Male,<=50K
65,4,24,Female,<=50K
20,9,40,Male,<=50K
28,9,48,Male,<=50K
54,13,60,Female,<=50K
22,13,15,Female,<=50K
43,13,45,Female,>50K
29,14,50,Male,<=50K
54,13,45,Male,>50K
42,11,50,Female,<=50K
33,13,50,Male,>50K
19,10,34,Female,<=50K
52,10,60,Male,<=50K
67,7,9,Male,>50K
24,10,40,Female,<=50K
71,3,40,Male,<=50K
64,10,20,Male,<=50K
35,9,60,Male,>50K
70,13,40,Male,<=50K
46,6,30,Female,<=50K
39,10,40,Female,<=50K
67,16,40,Male,>50K
25,9,40,Male,<=50K
68,14,40,Female,<=50K
35,10,40,Female,<=50K
43,9,45,Male,<=50K
48,16,40,Female,>50K
24,10,25,Female,<=50K
21,9,20,Male,<=50K
36,10,50,Male,>50K
38,10,40,Male,<=50K
19,9,32,Male,<=50K
57,10,40,Male,<=50K
31,9,50,Male,>50K
46,16,50,Female,>50K
49,5,16,Female,<=50K
70,4,38,Female,<=50K
35,13,50,Female,>50K
54,13,35,Male,>50K
38,9,60,Male,<=50K
28,13,5,Female,<=50K
42,13,50,Male,>50K
27,9,40,Male,<=50K
43,14,40,Male,>50K
38,10,40,Male,<=50K
46,14,55,Male,>50K
24,10,65,Male,<=50K
41,9,40,Male,>50K
32,9,60,Male,<=50K
34,9,35,Female,<=50K
68,9,15,Male,<=50K
39,9,56,Male,<=50K
58,9,40,Male,<=50K
59,9,40,Female,<=50K
33,10,24,Male,<=50K
30,10,40,Male,>50K
43,10,45,Male,<=50K
49,13,45,Male,>50K
28,13,45,Female,>50K
49,13,50,Male,>50K
41,11,45,Male,<=50K
38,10,40,Male,>50K
63,9,40,Male,>50K
18,10,15,Male,<=50K
33,13,60,Male,>50K
28,10,50,Male,<=50K
24,13,35,Female,<=50K
19,10,36,Male,<=50K
30,11,24,Female,<=50K
58,10,55,Female,>50K
24,10,37,Female,<=50K
52,9,98,Male,>50K
39,11,40,Male,>50K
57,9,78,Male,<=50K
41,5,84,Male,<=50K
22,10,40,Male,<=50K
33,13,40,Male,<=50K
51,10,75,Male,<=50K
23,10,20,Female,<=50K
47,2,12,Male,<=50K
38,10,30,Female,<=50K
29,11,40,Female,<=50K
31,11,60,Male,<=50K
90,4,15,Female,<=50K
54,10,28,Male,<=50K
52,13,65,Male,>50K
45,10,50,Male,<=50K
61,10,40,Female,<=50K
51,9,20,Female,<=50K
37,13,40,Male,>50K
39,9,60,Male,>50K
52,15,60,Male,>50K
24,10,40,Male,<=50K
24,13,33,Male,<=50K
18,9,15,Female,<=50K
55,7,40,Female,<=50K
66,4,10,Male,<=50K
32,13,50,Male,>50K
25,9,40,Male,<=50K
41,13,30,Female,<=50K
40,10,60,Male,>50K
43,10,50,Male,>50K
58,9,84,Male,<=50K
39,10,24,Male,<=50K
50,10,40,Female,<=50K
52,9,19,Male,<=50K
70,4,8,Male,<=50K
54,9,40,Female,<=50K
41,10,37,Female,<=50K
31,4,30,Female,<=50K
35,9,40,Male,<=50K
90,10,35,Male,<=50K
64,10,8,Female,<=50K
23,13,40,Female,<=50K
31,10,40,Male,<=50K
38,13,40,Male,>50K
47,13,60,Male,>50K
46,9,40,Female,<=50K
47,14,50,Male,>50K
48,9,98,Male,<=50K
32,8,40,Male,<=50K
51,13,60,Male,>50K
66,16,35,Male,>50K
38,5,40,Male,<=50K
66,9,20,Male,<=50K
39,2,70,Male,<=50K
50,9,55,Female,<=50K
25,13,40,Female,<=50K
47,7,40,Male,<=50K
58,13,35,Female,<=50K
48,13,60,Male,>50K
29,8,40,Male,<=50K
31,9,40,Male,>50K
62,16,50,Male,>50K
34,7,40,Male,<=50K
23,10,40,Male,<=50K
61,15,35,Male,>50K
17,6,21,Female,<=50K
32,9,40,Male,<=50K
39,9,40,Male,<=50K
46,9,45,Male,<=50K
59,10,40,Male,<=50K
32,10,40,Female,<=50K
59,14,35,Female,<=50K
21,10,40,Male,<=50K
49,13,40,Male,<=50K
22,10,98,Male,<=50K
48,13,50,Male,<=50K
50,14,35,Female,<=50K
58,13,40,Female,>50K
56,7,45,Male,<=50K
30,9,35,Female,<=50K
37,15,45,Male,>50K
27,9,40,Male,<=50K
42,9,38,Female,<=50K
22,9,45,Male,<=50K
51,9,40,Female,<=50K
26,8,98,Male,<=50K
34,13,50,Male,>50K
19,7,40,Female,<=50K
36,4,35,Male,<=50K
46,9,40,Male,<=50K
41,9,72,Male,>50K
39,4,35,Male,<=50K
37,9,42,Male,<=50K
26,9,38,Male,<=50K
28,9,37,Female,<=50K
64,9,38,Female,<=50K
26,10,40,Male,<=50K
52,9,60,Male,<=50K
58,10,20,Female,<=50K
17,7,10,Male,<=50K
24,10,45,Male,<=50K
35,13,45,Male,>50K
19,9,40,Male,<=50K
33,13,40,Male,<=50K
53,10,40,Female,<=50K
47,7,40,Male,<=50K
27,10,40,Female,<=50K
51,9,3,Female,>50K
68,5,24,Male,<=50K
30,10,30,Female,<=50K
42,9,40,Female,<=50K
39,10,40,Male,<=50K
56,12,25,Male,<=50K
35,9,25,Male,<=50K
43,9,40,Male,<=50K
19,10,30,Female,<=50K
18,7,15,Male,<=50K
47,10,65,Male,>50K
25,9,40,Male,<=50K
48,9,40,Male,<=50K
32,9,40,Male,<=50K
52,10,40,Male,<=50K
50,14,60,Male,<=50K
50,9,32,Female,<=50K
32,10,40,Male,<=50K
37,12,50,Male,>50K
58,9,50,Male,<=50K
67,13,24,Male,>50K
30,14,30,Female,<=50K
32,10,60,Male,<=50K
22,9,30,Male,<=50K
26,9,40,Male,<=50K
41,10,65,Male,>50K
59,7,40,Male,<=50K
35,9,45,Male,<=50K
36,7,40,Male,<=50K
33,11,40,Male,<=50K
34,10,72,Male,<=50K
47,7,40,Female,<=50K
84,14,66,Male,<=50K
36,6,24,Female,<=50K
60,10,40,Male,<=50K
29,9,40,Male,<=50K
17,7,30,Male,<=50K
34,10,40,Male,<=50K
54,12,20,Female,<=50K
39,9,60,Male,>50K
41,11,55,Male,<=50K
31,4,40,Male,<=50K
34,6,40,Female,<=50K
54,9,48,Male,>50K
21,10,40,Female,<=50K
39,10,40,Female,<=50K
44,11,40,Male,<=50K
55,14,50,Female,<=50K
56,6,35,Male,>50K
41,10,40,Female,<=50K
47,10,86,Male,<=50K
23,8,40,Female,<=50K
56,9,40,Male,<=50K
51,9,40,Female,<=50K
33,13,40,Male,<=50K
42,6,45,Male,<=50K
51,10,40,Male,>50K
57,4,90,Male,>50K
54,9,50,Male,>50K
68,13,20,Male,<=50K
36,10,40,Female,<=50K
27,7,40,Male,<=50K
58,5,60,Male,<=50K
25,11,40,Male,<=50K
23,10,40,Male,<=50K
31,8,60,Male,<=50K
53,10,40,Female,<=50K
72,3,36,Male,<=50K
30,13,40,Male,<=50K
19,9,25,Female,<=50K
28,11,55,Female,<=50K
26,9,40,Male,<=50K
40,9,45,Female,<=50K
23,9,40,Male,<=50K
20,10,20,Male,<=50K
38,8,48,Male,<=50K
53,10,40,Female,<=50K
18,8,27,Male,<=50K
42,9,40,Female,>50K
54,13,40,Male,<=50K
57,9,26,Female,<=50K
48,13,60,Male,>50K
53,3,30,Female,<=50K
36,9,50,Male,>50K
20,10,40,Male,<=50K
19,9,50,Male,<=50K
18,7,20,Female,<=50K
34,6,40,Female,<=50K
24,10,40,Male,<=50K
42,13,45,Female,<=50K
30,9,30,Male,<=50K
17,6,35,Male,<=50K
27,11,40,Female,<=50K
23,9,40,Male,<=50K
26,9,40,Male,>50K
29,9,50,Female,<=50K
46,4,32,Female,<=50K
31,9,45,Male,<=50K
20,10,12,Female,<=50K
48,16,60,Male,>50K
53,14,42,Male,>50K
26,13,40,Female,<=50K
37,10,40,Female,<=50K
24,11,60,Female,<=50K
51,14,40,Male,>50K
20,10,40,Male,<=50K
32,9,43,Male,<=50K
39,10,40,Female,<=50K
32,9,40,Male,<=50K
47,13,40,Female,>50K
67,10,33,Female,<=50K
30,9,40,Female,<=50K
42,13,42,Male,>50K
42,14,55,Male,>50K
34,10,40,Male,>50K
78,9,24,Male,<=50K
41,10,65,Male,>50K
36,13,50,Male,>50K
47,16,40,Male,>50K
45,13,60,Male,>50K
25,10,40,Female,<=50K
26,10,40,Male,<=50K
68,16,50,Male,<=50K
22,9,45,Male,<=50K
17,7,16,Male,<=50K
43,9,20,Female,<=50K
54,9,50,Male,<=50K
27,11,40,Female,<=50K
27,9,50,Male,<=50K
33,9,40,Male,<=50K
47,4,40,Male,<=50K
36,10,50,Male,<=50K
29,9,45,Male,<=50K
45,10,38,Female,<=50K
30,9,40,Male,<=50K
27,13,40,Female,<=50K
38,9,40,Male,<=50K
34,13,41,Female,<=50K
61,15,20,Male,<=50K
54,9,40,Male,>50K
27,9,40,Male,<=50K
53,6,40,Male,<=50K
50,12,20,Male,<=50K
21,10,40,Male,<=50K
33,9,25,Female,<=50K
47,9,52,Female,<=50K
61,13,40,Female,<=50K
26,9,62,Female,<=50K
66,4,20,Female,<=50K
50,7,40,Male,<=50K
37,10,40,Male,<=50K
55,14,25,Male,>50K
47,9,40,Male,<=50K
45,13,40,Male,>50K
60,9,38,Female,<=50K
43,10,46,Female,<=50K
34,10,45,Male,>50K
27,10,50,Male,<=50K
36,9,40,Male,>50K
69,15,34,Male,>50K
19,9,40,Male,<=50K
21,10,20,Female,<=50K
47,9,40,Male,>50K
57,16,35,Male,<=50K
50,13,50,Male,<=50K
26,9,37,Female,<=50K
42,11,36,Female,<=50K
38,9,50,Male,<=50K
21,10,40,Female,<=50K
40,10,40,Male,>50K
55,10,20,Female,<=50K
28,9,35,Female,<=50K
17,4,36,Male,<=50K
20,10,32,Female,<=50K
25,6,40,Male,<=50K
33,13,30,Male,<=50K
28,9,40,Female,<=50K
43,13,40,Female,<=50K
30,13,45,Female,>50K
36,10,60,Female,<=50K
23,13,55,Male,<=50K
25,9,30,Male,<=50K
43,14,50,Male,<=50K
24,9,30,Female,<=50K
32,9,60,Male,<=50K
22,13,30,Male,<=50K
38,9,40,Male,<=50K
50,3,15,Female,<=50K
50,9,40,Male,<=50K
25,4,50,Male,>50K
79,4,30,Female,<=50K
48,10,60,Male,>50K
19,9,40,Male,<=50K
44,10,56,Male,>50K
47,13,38,Male,>50K
31,9,65,Male,<=50K
28,9,30,Female,<=50K
34,14,40,Female,<=50K
17,7,12,Female,<=50K
41,14,40,Female,<=50K
63,9,40,Male,>50K
60,3,40,Male,<=50K
22,10,25,Female,<=50K
28,12,40,Male,<=50K
22,9,50,Female,<=50K
50,10,40,Male,>50K
46,13,40,Male,<=50K
25,10,45,Male,<=50K
53,7,40,Male,<=50K
31,6,40,Male,<=50K
60,9,40,Female,<=50K
35,9,55,Male,>50K
49,9,35,Female,<=50K
44,10,80,Male,>50K
29,13,55,Male,<=50K
47,13,40,Male,>50K
45,10,40,Female,<=50K
37,7,45,Male,<=50K
21,10,20,Male,<=50K
38,13,40,Male,<=50K
25,13,38,Female,>50K
22,10,40,Male,<=50K
60,10,40,Male,>50K
28,4,30,Male,<=50K
22,9,40,Female,<=50K
63,8,40,Male,>50K
60,10,40,Male,>50K
31,14,30,Female,<=50K
32,13,35,Male,>50K
25,13,35,Male,<=50K
46,10,40,Female,<=50K
32,8,40,Female,<=50K
60,9,40,Male,<=50K
60,10,32,Male,>50K
38,10,40,Male,<=50K
46,10,40,Male,>50K
43,14,40,Male,<=50K
52,9,40,Male,<=50K
20,10,18,Female,<=50K
28,11,40,Male,<=50K
61,9,40,Male,>50K
48,3,40,Male,<=50K
39,14,40,Male,<=50K
27,9,45,Male,<=50K
25,9,40,Female,<=50K
60,9,30,Male,<=50K
31,9,37,Female,<=50K
58,9,38,Male,<=50K
72,4,10,Female,<=50K
59,12,40,Male,<=50K
42,13,50,Female,<=50K
51,14,40,Male,>50K
67,10,41,Male,>50K
27,10,40,Male,<=50K
58,9,40,Female,<=50K
24,10,45,Female,<=50K
48,14,40,Male,>50K
47,15,50,Male,>50K
30,10,40,Male,<=50K
19,7,40,Male,<=50K
40,7,30,Male,<=50K
36,10,55,Male,>50K
20,9,12,Male,<=50K
41,13,35,Male,>50K
28,10,40,Female,<=50K
17,6,16,Male,<=50K
53,9,20,Female,<=50K
23,13,40,Female,<=50K
27,3,52,Male,<=50K
39,9,40,Male,>50K
43,12,50,Male,<=50K
44,10,50,Male,<=50K
38,9,40,Male,>50K
38,2,40,Male,<=50K
50,9,40,Male,>50K
28,13,40,Male,<=50K
32,9,40,Male,<=50K
37,9,30,Male,<=50K
31,8,40,Male,<=50K
32,9,40,Male,<=50K
40,10,40,Male,<=50K
29,9,30,Female,<=50K
43,9,40,Male,<=50K
37,15,6,Male,<=50K
47,13,60,Male,>50K
47,9,40,Male,<=50K
41,13,60,Male,>50K
62,9,50,Male,<=50K
32,9,40,Male,<=50K
39,9,20,Female,<=50K
29,11,40,Male,>50K
54,13,40,Female,>50K
62,9,40,Male,>50K
27,11,65,Male,>50K
58,9,40,Male,<=50K
62,9,45,Male,>50K
70,9,16,Male,<=50K
38,9,41,Male,<=50K
35,9,55,Female,<=50K
58,9,70,Male,<=50K
40,4,25,Female,<=50K
27,10,40,Male,<=50K
47,10,60,Male,>50K
46,9,15,Female,<=50K
62,6,35,Male,<=50K
30,11,40,Male,<=50K
44,15,40,Female,<=50K
58,9,40,Female,>50K
33,9,40,Female,<=50K
46,14,40,Female,<=50K
74,9,35,Male,>50K
19,10,18,Male,<=50K
24,9,40,Male,<=50K
35,10,50,Male,<=50K
